,_id,text,orig_gender
634,train2116,who is the creator of dungeons and dragons,n
635,train2117,what is the boss baby's name at the end of the movie,n
636,train2118,who does glenn talbot become in agents of shield,n
637,train2120,who are the actors in the movie the dressmaker,n
638,train2125,who is should've said no written about,n
639,train2132,who does black panther side with in civil war,n
640,train2133,who sings with meatloaf on anything for love,n
641,train2134,who was runner up britains got talent 2017,n
642,train2138,who played finnick odair in the hunger games,n
643,train2144,who said taxation without representation is tyranny quote,n
644,train2151,who sang delta dawn first helen reddy and tanya tucker,n
645,train2152,yeh un dinon ki baat hai cast swati real name,n
646,train2153,who was the sultan of delhi when tamar invaded,n
647,train2156,who has more nba championships celtics or lakers,n
648,train2158,who has been in power more republicans or democrats,n
649,train2160,who voices the hairless cat in secret life of pets,n
650,train2162,who created the ice bucket challenge for als,n
651,train2164,who is the returning officer for presidential election 2017,n
652,train2175,who becomes vice president if the vice president assumes the presidency,n
653,train2176,who was president when world war 2 ended,n
654,train2178,who played role of definite in gangs of wasseypur,n
655,train2183,who is the oldest nfl player of all time,n
656,train2186,who drew up the missouri compromise in 1820,n
657,train2195,who sang i have often walked down this street before,n
658,train2196,who has made the most half court shots in the nba,n
659,train2197,who did indiana jones fight against in indiana jones and the kingdom of the crystal skull,n
660,train2198,what is the scientific name for a pill bug,n
661,train2199,who said the eagles will get back together when hell freezes over,n
662,train2200,who won season 3 great british baking show,n
663,train2201,who does the voice of cleveland brown jr,n
664,train2202,who is the lead actor in upcoming jack ryan prime series,n
665,train2209,who plays the tin whistle on holy mountain,n
666,train2212,who win golden bat in icc champion trophy 2017,n
667,train2213,who did john michie play in coronation street,n
668,train2216,who plays grant on secret life of the american teenager,n
669,train2228,who plays the voice of judy in zootopia,n
670,train2230,who organized a new political movement known as facism in 1919,n
671,train2232,who played the role of kattappa in baahubali,n
672,train2236,who is the freed prisoner in the allegory of the cave,n
673,train2238,who does the laugh in feel good inc,n
674,train2239,who rode american pharoah in the kentucky derby,n
675,train2241,who is the head coach of chicago bears,n
676,train2242,who described emotional intelligence as a set of personal and social competencies,n
677,train2244,who sang i will always love you in bodyguard,n
678,train2246,who did hannah gave birth to in the bible,n
679,train2247,who sang the song she's a little runaway,n
680,train2254,who plays victoria on the young and restless,n
681,train2256,who did jennifer garner play in pearl harbor,n
682,train2266,what is the lead singer of seether's name,n
683,train2268,who played count dooku in revenge of the sith,n
684,train2270,who sings the theme song to malcolm in the middle,n
685,train2279,who plays raymond tusk on house of cards,n
686,train2282,who voiced lumiere in the original beauty and the beast,n
687,train2285,who is responsible for determining if an aircraft is airworthy,n
688,train2286,who sings the theme song for hell's kitchen,n
689,train2289,us name for a small flat disc of chocolate covered with sugar pellets,n
690,train2290,who plays v in the movie v for vendetta,n
691,train2298,who is the comedian that says get er done,n
692,train2300,who won the 2018 formula 1 australian grand prixs,n
693,train2303,who plays william turner in pirates of the caribbean,n
694,train2310,who is playing in this year's stanley cup,n
695,train2311,what is the name of tandoor in english,n
696,train2314,who was the first lord of the admiralty at the time of the lusitania's sinking,n
697,train2315,who played magneto in days of future past,n
698,train2316,who was the first african american appointed to supreme court,n
699,train2317,who did the first open heart surgery in the world,n
700,train2326,who was the first child born after migration (hijrat),n
701,train2333,who wrote just dropped in to see what condition,n
702,train2341,who played clark kent in lois and clark,n
703,train2343,who is the minister of local government in uganda,n
704,train2344,who sings if you want it here it is come and get it,n
705,train2349,who was the last person executed by guillotine,n
706,train2351,who dies in sisterhood of the traveling pants,n
707,train2354,who sings the song you left me just when i needed you most,n
708,train2359,who played young jenna in 13 going on 30,n
709,train2360,who holds the record for the most strikeouts,n
710,train2367,who contribute money to the social security trust fund,n
711,train2369,who played in the 1998 afl grand final,n
712,train2371,who is india's longest serving prime minister,n
713,train2377,who plays the brown dog in secret life of pets,n
714,train2382,why did 4th power change their name to 4th impact,n
715,train2385,what is the origin of the last name matthews,n
716,train2387,who does benvolio love in romeo and juliet,n
717,train2388,who is the general manager of the new york yankees,n
718,train2392,who won the popular vote in the election of 2000,n
719,train2395,who said it's all done in the best possible taste,n
720,train2400,who said millions for charity but not one penny for tribute,n
721,train2403,who does chuckys voice in cult of chucky,n
722,train2404,who wrote the national anthem jana gana mana,n
723,train2406,who has the most clean sheets in 2018 world cup,n
724,train2417,who sings i wanna be a billionaire,n
725,train2419,where was the who live at leeds recorded,n
726,train2420,who wrote the lyrics for wish you were here,n
727,train2424,successful elizabethan dramatist who influenced the work of shakespeare,n
728,train2429,who were the allies fighting in the european theater,n
729,train2431,who was allowed to vote in ancient athens,n
730,train2439,who did sebastian's voice in the little mermaid,n
