,_id,text,orig_gender
609,train9509,who plays the daughter in garage sale mysteries,g
610,train9523,who is jason's real mother on general hospital,g
611,train9541,who plays mr gunderson on hell on wheels,g
612,train9556,who plays venus van dam in sons of anarchy,g
613,train9560,who plays miriam in a discovery of witches,g
614,train9566,who plays mr. thornton in north and south,g
615,train9582,who played the little girl in the movie matilda,g
616,train9590,who plays goddess of love in gods of egypt,g
617,train9606,who is mr smith in mr smith goes to washington,g
618,train9617,who is the guy who yells mortal kombat,g
619,train9619,who played the robot girl in small wonder,g
620,train9684,who is the lead singer of doobie brothers,g
621,train9696,who played the original emperor in star wars,g
622,train9698,who played lois lane in the man of steel,g
623,train9705,who plays nick on how i met your mother,g
624,train9731,who plays will's mum on fresh prince,g
625,train9741,who is the first lady pilot in india,g
626,train9760,who played nora charles in the thin man,g
627,train9776,who sang as long as he needs me,g
628,train9789,who plays prince eric on once upon a time,g
629,train9883,who does corey seager's brother play for,g
630,train9890,who wins the femina miss india 2018 title,g
631,train9910,who plays matt leblanc's mother in man with a plan,g
632,train9951,who is monkey king in the ramayana who helps save sita,g
633,train9970,who plays general gage in sons of liberty,g
634,train9983,who helps santa claus in making his gifts,g
635,train9985,who plays mcnulty's wife in the wire,g
636,train10014,who is the actress in the new fbi series,g
637,train10032,who plays gretchen's sister in prison break,g
638,train10061,what is the name of belle's father,g
639,train10066,who is the actress who plays faith in emmerdale,g
640,train10069,whos the green witch in once upon a time,g
641,train10075,who won the men's world cup 2014,g
642,train10095,the boy scout who built a nuclear reactor,g
643,train10097,who was the first woman to summit mount everest,g
644,train10141,who played donna's mom on that 70's show,g
645,train10147,who played the girl in bad news bears,g
646,train10182,who was batman when bane broke his back,g
647,train10212,who was pontius pilate and what did he do,g
648,train10218,who played ashley in the fresh prince of bel-air,g
649,train10224,who became king after the english civil war,g
650,train10230,who was the u.s. president during the mexican – american war which idea did he support,g
651,train10241,who plays the trumpet in the princess and the frog,g
652,train10273,who win the miss universe title in 2016,g
653,train10316,who played cloud dancing on dr. quinn medicine woman,g
654,train10331,who wrote if i was a carpenter and you were a lady,g
655,train10340,who was the first man to reach the deepest part of the ocean,g
656,train10361,who is the lady that does the at&t commercials,g
657,train10363,who does the voice of mr. krabs on spongebob,g
658,train10375,who played ellery queen in the tv series,g
659,train10384,who does the voice of lois in family guy,g
660,train10401,who plays the voice of nala in lion king,g
661,train10435,who played the mother in ya ya sisterhood,g
662,train10440,who is the little boy in pet sematary,g
663,train10454,who played james kirk's mother in star trek,g
664,train10465,who voices bill on king of the hill,g
665,train10489,who played baby's mom in dirty dancing 2017,g
666,train10490,who sings i got a meeting in the ladies room,g
667,train10505,who became emperor of rome after the death of caesar and the civil war,g
668,train10526,who played the girl with the dragon tattoo actress,g
669,train10591,queen of the iceni who revolted against the romans codycross,g
670,train10597,who does rory have her first time with,g
671,train10655,who is the actress that plays queenie on shameless,g
672,train10658,who sang the theme tune to the likely lads,g
673,train10725,who played chloe on how i met your mother,g
674,train10733,who plays the king of mississippi in true blood,g
675,train10735,who plays abigail father in the good witch,g
676,train10736,who was crowned king of macedonia when he was 20,g
677,train10741,name of actress in tere naal love ho gaya,g
678,train10763,who won the women's doubles in miami,g
679,train10768,who plays mike's mother in mike and molly,g
680,train10781,who played the little boy in the movie the green berets,g
681,train10822,who played ice cubes daughter in 22 jump street,g
682,train10833,who is johnny fontane supposed to be in the godfather,g
683,train10841,where did the wife beater get its name,g
684,train10842,who plays miss honey in the movie matilda,g
685,train10864,who played zorro son in the legend of zorro,g
686,train10882,who played mrs. landers on leave it to beaver,g
687,train10886,who played the elephant man in ripper street,g
688,train10890,who won the women's world curling championship,g
689,train10899,who played candy on two and a half men,g
690,train10903,who played the nuns in cannonball run 2,g
691,train10907,who is the oldest man that ever lived,g
692,train10920,who is the female singer on fooled around and fell in love,g
693,train10956,who is the goddess of love in egypt,g
694,train10964,who plays the dad in malcolm in the middle,g
695,train10986,who is the little girl in war of the worlds,g
696,train11006,who smuggles sansa stark out of kings landing,g
697,train11008,who played mr cheeseman in dad's army,g
698,train11027,who plays mom in the tv show mom,g
699,train11039,who played the borg queen in star trek voyager,g
700,train11059,who plays the big guy in game of thrones,g
701,train11078,who dies in an officer and a gentleman,g
702,train11083,who is the father of accounting when and what did he describe,g
703,train11107,what is the name of sanam re movie heroine,g
704,train11114,who plays chloe the copy girl on friends,g
705,train11119,what is the name of the girl in clifford the big red dog,g
706,train11132,who plays russell crowe's wife in gladiator,g
707,train11137,who wrote what kind of man would i be,g
708,train11154,purpose of the man who mistook his wife for a hat,g
709,train11155,who plays mark wahlberg's wife in deepwater horizon,g
710,train11160,who plays maura's mom on rizzoli and isles,g
711,train11175,who is the actress of thugs of hindustan,g
712,train11176,who plays matt murdock's dad in daredevil,g
713,train11194,who won ncaa men's basketball in 2017,g
714,train11202,who became the mamodo king in zatch bell,g
715,train11253,who is she in coming round the mountain,g
716,train11274,little boy who played in the sixth sense,g
717,train11285,who does allison janney play in girl on the train,g
718,train11293,who is the actress who plays sybil in downton abbey,g
719,train11296,who played bree van de kamp in desperate housewives,g
720,train11300,who played the nurse in band of brothers,g
721,train11323,who played harrison ford's wife in air force one,g
722,train11338,who is the guy with wings in captain america,g
723,train11345,who plays frankie's father in the middle,g
724,train11346,who plays the queen of hearts in alice in wonderland,g
725,train11398,who was the voice of mrs bates in psycho,g
726,train11429,who are the founding fathers of hip hop,g
727,train11433,who played moses wife in the 10 commandments,g
728,train11446,who is the actor that plays nate in gossip girl,g
729,train11491,who played michael corleone italian wife in the godfather,g
730,train11545,who plays spencer's mother on pretty little liars,g
731,train11559,who sang the song am a classic man,g
